learning_rate,omega,phi_p,phi_g,x,y,best_value,epoch
0.3,0.45666666666666667,1.4444444444444444,2.7777777777777777,-9.69927009e-163,-3.80140955e-163,1.0,5482

0.3,0.45666666666666667,1.4444444444444444,3.0,1.27166586e-162,2.03889183e-163,1.0,5479

0.3,0.45666666666666667,1.6666666666666665,1.0,-6.50987832e-164,1.00288203e-162,1.0,5463

0.3,0.45666666666666667,1.6666666666666665,1.2222222222222223,1.15781561e-162,-1.52766561e-162,1.0,5495

0.3,0.45666666666666667,1.6666666666666665,1.4444444444444444,4.45294318e-163,-1.01440681e-162,1.0,5533

0.3,0.45666666666666667,1.6666666666666665,1.6666666666666665,-9.0253617e-165,-1.0382336e-162,1.0,5479

0.3,0.45666666666666667,1.6666666666666665,1.8888888888888888,1.52656622e-162,2.26147550e-163,1.0,5484

0.3,0.45666666666666667,1.6666666666666665,2.111111111111111,9.77294989e-163,7.92574167e-163,1.0,5479

0.3,0.45666666666666667,1.6666666666666665,2.333333333333333,8.92566405e-163,5.99700541e-163,1.0,5490

0.3,0.45666666666666667,1.6666666666666665,2.5555555555555554,-7.68480124e-163,1.83159906e-163,1.0,5483

0.3,0.45666666666666667,1.6666666666666665,2.7777777777777777,1.24908214e-162,7.71481742e-163,1.0,5477

0.3,0.45666666666666667,1.6666666666666665,3.0,6.51156244e-163,7.45301476e-163,1.0,5560

0.3,0.45666666666666667,1.8888888888888888,1.0,-3.98828720e-163,-1.21143323e-162,1.0,5472

0.3,0.45666666666666667,1.8888888888888888,1.2222222222222223,6.70629923e-163,-7.77554626e-163,1.0,5488

0.3,0.45666666666666667,1.8888888888888888,1.4444444444444444,-1.04204911e-162,5.98819850e-163,1.0,5489

0.3,0.45666666666666667,1.8888888888888888,1.6666666666666665,-6.42932881e-163,-1.34367302e-162,1.0,5490

0.3,0.45666666666666667,1.8888888888888888,1.8888888888888888,1.44572495e-162,7.00567573e-163,1.0,5479

0.3,0.45666666666666667,1.8888888888888888,2.111111111111111,1.00961847e-162,9.93541356e-163,1.0,5479

0.3,0.45666666666666667,1.8888888888888888,2.333333333333333,-1.14657430e-162,-5.31112738e-163,1.0,5480

0.3,0.45666666666666667,1.8888888888888888,2.5555555555555554,1.13877427e-162,-1.00500885e-162,1.0,5478

0.3,0.45666666666666667,1.8888888888888888,2.7777777777777777,9.60155345e-163,1.12956261e-162,1.0,5482

0.3,0.45666666666666667,1.8888888888888888,3.0,7.48759404e-163,2.27119533e-163,1.0,5496

0.3,0.45666666666666667,2.111111111111111,1.0,4.93498183e-163,3.53513942e-163,1.0,5480

0.3,0.45666666666666667,2.111111111111111,1.2222222222222223,-8.09265970e-163,1.15221753e-162,1.0,5499

0.3,0.45666666666666667,2.111111111111111,1.4444444444444444,-1.30039210e-163,7.67966829e-163,1.0,5489

